,w1,w2,w3,w4,w5,w6,w7,w8,alpha1,alpha2,alpha3,alpha4
1506,0.64,0.050769231,0.052307692,0.256923077,0.662950257,0.326758148,0.006003431,0.004288165,0.25,0.25,0.25,0.25
1507,0.365448505,0.214285714,0.306063123,0.114202658,0.323232323,0.182379349,0.292929293,0.201459035,0.25,0.25,0.25,0.25
1508,0.399246704,0.438794727,0.152542373,0.009416196,0.147163121,0.367907801,0.174202128,0.31072695,0.25,0.25,0.25,0.25
1509,0.357612782,0.139567669,0.404135338,0.098684211,0.039408867,0.367268747,0.253420909,0.339901478,0.25,0.25,0.25,0.25
1510,0.294530154,0.395511921,0.274894811,0.035063114,0.308823529,0.202731092,0.074054622,0.414390756,0.25,0.25,0.25,0.25
1511,0.279953015,0.17110415,0.275254503,0.273688332,0.001386963,0.242024965,0.449375867,0.307212205,0.25,0.25,0.25,0.25
1512,0.242664183,0.174196553,0.378667909,0.204471355,0.255238894,0.208298407,0.372590109,0.16387259,0.25,0.25,0.25,0.25
1513,0.129889669,0.01003009,0.423771314,0.436308927,0.358770535,0.151563328,0.291467939,0.198198198,0.25,0.25,0.25,0.25
1514,0.165137615,0.633027523,0.103975535,0.097859327,0.149895616,0.193736952,0.287682672,0.36868476,0.25,0.25,0.25,0.25
1515,0.226174935,0.254895561,0.253263708,0.265665796,0.16674607,0.232015245,0.218199142,0.383039543,0.25,0.25,0.25,0.25
1516,0.057883131,0.366593164,0.443219405,0.1323043,0.06863418,0.473575841,0.396019218,0.061770762,0.25,0.25,0.25,0.25
1517,0.295827124,0.298062593,0.267883756,0.138226528,0.234304933,0.06838565,0.073991031,0.623318386,0.25,0.25,0.25,0.25
1518,0.014457831,0.727710843,0.045783133,0.212048193,0.056355409,0.361168244,0.269436446,0.313039901,0.25,0.25,0.25,0.25
1519,0.217655468,0.210864904,0.315225161,0.256254467,0.066877542,0.323090827,0.300045188,0.309986444,0.25,0.25,0.25,0.25
1520,0.074691026,0.405695862,0.208490059,0.311123052,0.112142305,0.024748647,0.299303944,0.563805104,0.25,0.25,0.25,0.25
1521,0.017041996,0.48447961,0.012172855,0.486305539,0.24127907,0.131540698,0.042151163,0.58502907,0.25,0.25,0.25,0.25
1522,0.363994744,0.081033728,0.186158563,0.368812965,0.01417004,0.490553306,0.481781377,0.013495277,0.25,0.25,0.25,0.25
1523,0.373433584,0.228696742,0.130325815,0.26754386,0.259818731,0.208459215,0.189037549,0.342684506,0.25,0.25,0.25,0.25
1524,0.244362632,0.019328118,0.324436263,0.411872987,0.27285192,0.407221207,0.31261426,0.007312614,0.25,0.25,0.25,0.25
1525,0.347112462,0.003039514,0.248632219,0.401215805,0.135802469,0.305898491,0.171925011,0.386374028,0.25,0.25,0.25,0.25
1526,0.098461538,0.413333333,0.416410256,0.071794872,0.0128123,0.162075593,0.459320948,0.36579116,0.25,0.25,0.25,0.25
1527,0.189834926,0.217636838,0.296698523,0.295829713,0.101547988,0.442724458,0.188235294,0.26749226,0.25,0.25,0.25,0.25
1528,0.333756345,0.279610829,0.248307953,0.138324873,0.141218638,0.229390681,0.382795699,0.246594982,0.25,0.25,0.25,0.25
1529,0.419905213,0.008530806,0.138388626,0.433175355,0.153922542,0.373386296,0.203574975,0.269116187,0.25,0.25,0.25,0.25
1530,0.249642346,0.173462089,0.281831187,0.295064378,0.27819063,0.265266559,0.286914378,0.169628433,0.25,0.25,0.25,0.25
1531,0.035294118,0.590588235,0.157647059,0.216470588,0.299453054,0.302643573,0.373290793,0.02461258,0.25,0.25,0.25,0.25
1532,0.236315087,0.052069426,0.090787717,0.62082777,0.379679144,0.109868741,0.202236266,0.308215848,0.25,0.25,0.25,0.25
1533,0.089322382,0.389117043,0.054414784,0.467145791,0.505576208,0.040892193,0.17472119,0.278810409,0.25,0.25,0.25,0.25
1534,0.349751469,0.196565748,0.320831451,0.132851333,0.327944573,0.342378753,0.29330254,0.036374134,0.25,0.25,0.25,0.25
1535,0.06140963,0.051639916,0.323796232,0.563154222,0.319402985,0.108315565,0.350959488,0.221321962,0.25,0.25,0.25,0.25
1536,0.344644751,0.31495228,0.172852598,0.167550371,0.306532663,0.0360134,0.464824121,0.192629816,0.25,0.25,0.25,0.25
1537,0.277486911,0.393622085,0.210851975,0.118039029,0.269035533,0.174619289,0.485279188,0.07106599,0.25,0.25,0.25,0.25
1538,0.21903429,0.316305108,0.177746676,0.286913926,0.270284793,0.400859753,0.184846857,0.144008598,0.25,0.25,0.25,0.25
1539,0.407300672,0.281940442,0.023054755,0.287704131,0.134299517,0.120772947,0.195169082,0.549758454,0.25,0.25,0.25,0.25
1540,0.333727344,0.125689519,0.350669819,0.189913318,0.296089385,0.262569832,0.240689013,0.200651769,0.25,0.25,0.25,0.25
1541,0.309641098,0.24137931,0.312807882,0.13617171,0.30183727,0.363954506,0.317585302,0.016622922,0.25,0.25,0.25,0.25
1542,0.378631216,0.160019695,0.225504677,0.235844412,0.339859438,0.3062249,0.31375502,0.040160643,0.25,0.25,0.25,0.25
1543,0.469075747,0.142460042,0.217512161,0.17095205,0.177808728,0.357938719,0.378830084,0.08542247,0.25,0.25,0.25,0.25
1544,0.311335404,0.204580745,0.333074534,0.151009317,0.285319516,0.296027634,0.16373057,0.25492228,0.25,0.25,0.25,0.25
1545,0.271195957,0.323413812,0.176305446,0.229084784,0.203669038,0.200673905,0.318607263,0.277049794,0.25,0.25,0.25,0.25
1546,0.537393986,0.356977641,0.059367772,0.046260601,0.357253485,0.107898813,0.171399071,0.363448632,0.25,0.25,0.25,0.25
1547,0.081328751,0.394043528,0.422107675,0.102520046,0.131578947,0.240712074,0.46749226,0.160216718,0.25,0.25,0.25,0.25
1548,0.214390602,0.268232991,0.301517376,0.215859031,0.324342105,0.081578947,0.159868421,0.434210526,0.25,0.25,0.25,0.25
1549,0.037414966,0.538095238,0.252380952,0.172108844,0.390341161,0.264510412,0.191847585,0.153300842,0.25,0.25,0.25,0.25
1550,0.25093985,0.22556391,0.36325188,0.160244361,0.257034632,0.354978355,0.128787879,0.259199134,0.25,0.25,0.25,0.25
1551,0.004029937,0.457685665,0.259643063,0.278641336,0.334986474,0.403516682,0.012623986,0.248872858,0.25,0.25,0.25,0.25
1552,0.452698781,0.016250725,0.196749855,0.334300638,0.019027484,0.207188161,0.384778013,0.389006342,0.25,0.25,0.25,0.25
1553,0.339983375,0.392352452,0.263507897,0.004156276,0.363950617,0.055802469,0.371851852,0.208395062,0.25,0.25,0.25,0.25
1554,0.056502679,0.436434486,0.306380906,0.200681929,0.004297994,0.118911175,0.616045845,0.260744986,0.25,0.25,0.25,0.25
1555,0.102564103,0.399910031,0.177687809,0.319838057,0.321235521,0.149034749,0.001544402,0.528185328,0.25,0.25,0.25,0.25
1556,0.080542986,0.138461538,0.123076923,0.657918552,0.211163998,0.30463003,0.332756383,0.151449589,0.25,0.25,0.25,0.25
1557,0.124911285,0.190915543,0.493967353,0.19020582,0.183058148,0.262742283,0.261306533,0.292893037,0.25,0.25,0.25,0.25
1558,0.233291822,0.149439601,0.312162723,0.305105853,0.25872818,0.360972569,0.371571072,0.00872818,0.25,0.25,0.25,0.25
1559,0.301967494,0.024807528,0.623609923,0.049615056,0.40491721,0.306071249,0.193677873,0.095333668,0.25,0.25,0.25,0.25
1560,0.293027361,0.07325684,0.19505737,0.438658429,0.157402312,0.466703357,0.145294441,0.23059989,0.25,0.25,0.25,0.25
1561,0.222718254,0.291666667,0.365079365,0.120535714,0.011310712,0.339321357,0.455755156,0.193612774,0.25,0.25,0.25,0.25
1562,0.268072289,0.519277108,0.089156627,0.123493976,0.018285714,0.229714286,0.447428571,0.304571429,0.25,0.25,0.25,0.25
1563,0.416176471,0.094117647,0.091911765,0.397794118,0.481856038,0.210588935,0.225461035,0.082093992,0.25,0.25,0.25,0.25
1564,0.184789441,0.057825267,0.409805154,0.347580138,0.151404787,0.096774194,0.426638918,0.325182102,0.25,0.25,0.25,0.25
1565,0.376633987,0.321078431,0.29248366,0.009803922,0.485862666,0.075014426,0.372763993,0.066358915,0.25,0.25,0.25,0.25
1566,0.057575758,0.60530303,0.121969697,0.215151515,0.243876837,0.245276417,0.209237229,0.301609517,0.25,0.25,0.25,0.25
1567,0.10617284,0.237530864,0.23308642,0.423209877,0.36751779,0.26412725,0.093763081,0.274591879,0.25,0.25,0.25,0.25
1568,0.339932603,0.355939343,0.100252738,0.203875316,0.19033101,0.184233449,0.351045296,0.274390244,0.25,0.25,0.25,0.25
1569,0.193402621,0.289200181,0.264798915,0.252598283,0.210868079,0.2949419,0.260423787,0.233766234,0.25,0.25,0.25,0.25
1570,0.449748744,0.387437186,0.129648241,0.033165829,0.346014493,0.279589372,0.097222222,0.277173913,0.25,0.25,0.25,0.25
1571,0.078078078,0.277777778,0.322822823,0.321321321,0.357583231,0.174270448,0.300863132,0.167283189,0.25,0.25,0.25,0.25
1572,0.193265007,0.739385066,0.040995608,0.026354319,0.229090909,0.322181818,0.031272727,0.417454545,0.25,0.25,0.25,0.25
1573,0.342673404,0.271933854,0.058796509,0.326596233,0.063647491,0.129130967,0.375764994,0.431456548,0.25,0.25,0.25,0.25
1574,0.231981982,0.105855856,0.21996997,0.442192192,0.353423534,0.35096351,0.1799918,0.115621156,0.25,0.25,0.25,0.25
1575,0.300158814,0.005293806,0.232927475,0.461619905,0.231333333,0.592,0.041333333,0.135333333,0.25,0.25,0.25,0.25
1576,0.201320132,0.097359736,0.564356436,0.136963696,0.04483886,0.193834657,0.386268099,0.375058384,0.25,0.25,0.25,0.25
1577,0.008352316,0.444191344,0.413059985,0.134396355,0.111850866,0.446737683,0.032623169,0.408788282,0.25,0.25,0.25,0.25
1578,0.318528488,0.365634814,0.200089726,0.115746972,0.090563166,0.264840183,0.421613394,0.222983257,0.25,0.25,0.25,0.25
1579,0.085659288,0.300288739,0.219441771,0.394610202,0.378817414,0.424301494,0.107212476,0.089668616,0.25,0.25,0.25,0.25
1580,0.43398533,0.223105134,0.231051345,0.111858191,0.250621891,0.52238806,0.030472637,0.196517413,0.25,0.25,0.25,0.25
1581,0.13740458,0.335877863,0.42693566,0.099781897,0.027493606,0.289641944,0.474424552,0.208439898,0.25,0.25,0.25,0.25
1582,0.443949517,0.00074239,0.04454343,0.510764662,0.268229167,0.447916667,0.121744792,0.162109375,0.25,0.25,0.25,0.25
1583,0.3479006,0.323050557,0.11739503,0.211653813,0.001005025,0.341708543,0.368844221,0.288442211,0.25,0.25,0.25,0.25
1584,0.324115756,0.081672026,0.057877814,0.536334405,0.163294798,0.346820809,0.01517341,0.474710983,0.25,0.25,0.25,0.25
1585,0.210133543,0.318146112,0.353102907,0.118617439,0.573735955,0.105337079,0.301264045,0.019662921,0.25,0.25,0.25,0.25
1586,0.329807094,0.04791537,0.433727442,0.188550093,0.497326203,0.006238859,0.005347594,0.491087344,0.25,0.25,0.25,0.25
1587,0.066771819,0.160883281,0.312828601,0.459516299,0.253179891,0.273167777,0.422774076,0.050878256,0.25,0.25,0.25,0.25
1588,0.254102437,0.013426156,0.403281949,0.329189458,0.251349268,0.124903624,0.117964534,0.505782575,0.25,0.25,0.25,0.25
1589,0.216131065,0.263074984,0.260554505,0.260239445,0.278672986,0.3492891,0.316113744,0.055924171,0.25,0.25,0.25,0.25
1590,0.202614379,0.152505447,0.308278867,0.336601307,0.177638454,0.237199582,0.400731452,0.184430512,0.25,0.25,0.25,0.25
1591,0.275839793,0.276485788,0.195736434,0.251937984,0.297356828,0.390602056,0.01835536,0.293685756,0.25,0.25,0.25,0.25
1592,0.36199095,0.100678733,0.277149321,0.260180995,0.140201394,0.382649109,0.314484895,0.162664601,0.25,0.25,0.25,0.25
1593,0.051173992,0.117399157,0.492474413,0.338952438,0.02,0.479428571,0.162857143,0.337714286,0.25,0.25,0.25,0.25
1594,0.234890699,0.062151736,0.31718817,0.385769396,0.348214286,0.270483193,0.326680672,0.054621849,0.25,0.25,0.25,0.25
1595,0.235509905,0.28429934,0.324284666,0.15590609,0.143232589,0.298948752,0.284494087,0.273324573,0.25,0.25,0.25,0.25
1596,0.585725369,0.112490303,0.190069822,0.111714507,0.223560209,0.005759162,0.412041885,0.358638743,0.25,0.25,0.25,0.25
1597,0.421584264,0.195640617,0.227538543,0.155236576,0.311862587,0.022544283,0.446591519,0.21900161,0.25,0.25,0.25,0.25
1598,0.149169184,0.320619335,0.27265861,0.25755287,0.266113593,0.251116784,0.26834716,0.214422463,0.25,0.25,0.25,0.25
1599,0.193338749,0.162469537,0.361900894,0.28229082,0.308809293,0.151016457,0.18054211,0.359632139,0.25,0.25,0.25,0.25
1600,0.463282937,0.308315335,0.068034557,0.160367171,0.091553134,0.348773842,0.100817439,0.458855586,0.25,0.25,0.25,0.25
1601,0.345273632,0.352238806,0.113432836,0.189054726,0.064926798,0.404201146,0.125397836,0.40547422,0.25,0.25,0.25,0.25
1602,0.054973822,0.092670157,0.433507853,0.418848168,0.05346294,0.483596598,0.130619684,0.332320778,0.25,0.25,0.25,0.25
1603,0.090542099,0.362745098,0.364475202,0.182237601,0.007378259,0.296606001,0.369896704,0.326119036,0.25,0.25,0.25,0.25
1604,0.047858942,0.254911839,0.422670025,0.274559194,0.140364188,0.041729894,0.474962064,0.342943854,0.25,0.25,0.25,0.25
1605,0.19339934,0.337293729,0.357755776,0.111551155,0.462279294,0.163188871,0.122525415,0.252006421,0.25,0.25,0.25,0.25
1606,0.324829932,0.212585034,0.257227891,0.205357143,0.036741214,0.392971246,0.270766773,0.299520767,0.25,0.25,0.25,0.25
1607,0.5,0.294409938,0.11552795,0.090062112,0.072761194,0.462686567,0.006840796,0.457711443,0.25,0.25,0.25,0.25
1608,0.068138801,0.50977918,0.052365931,0.369716088,0.375224417,0.236385398,0.013764213,0.374625972,0.25,0.25,0.25,0.25
1609,0.378074866,0.106951872,0.056149733,0.458823529,0.387878788,0.060606061,0.139944904,0.411570248,0.25,0.25,0.25,0.25
1610,0.304975923,0.222578919,0.172284644,0.300160514,0.269863014,0.149315068,0.52739726,0.053424658,0.25,0.25,0.25,0.25
1611,0.403283369,0.446109921,0.117773019,0.03283369,0.345198675,0.163907285,0.098509934,0.392384106,0.25,0.25,0.25,0.25
1612,0.221684805,0.179766223,0.321241435,0.277307537,0.330860534,0.356824926,0.131305638,0.181008902,0.25,0.25,0.25,0.25
1613,0.14576872,0.344262295,0.2724856,0.237483385,0.280776699,0.347184466,0.276116505,0.09592233,0.25,0.25,0.25,0.25
1614,0.291453616,0.181154127,0.472607743,0.054784514,0.082202112,0.012066365,0.562594268,0.343137255,0.25,0.25,0.25,0.25
1615,0.296258329,0.147104049,0.297796002,0.25884162,0.045209177,0.427125506,0.107962213,0.419703104,0.25,0.25,0.25,0.25
1616,0.093035909,0.138737758,0.360174102,0.408052231,0.564564565,0.199199199,0.091091091,0.145145145,0.25,0.25,0.25,0.25
1617,0.072599532,0.131147541,0.278688525,0.517564403,0.429739777,0.235687732,0.191821561,0.142750929,0.25,0.25,0.25,0.25
1618,0.481362468,0.233933162,0.051413882,0.233290488,0.397424512,0.081705151,0.318383659,0.202486679,0.25,0.25,0.25,0.25
1619,0.309573145,0.076253626,0.317447161,0.296726067,0.396464646,0.093434343,0.236531987,0.273569024,0.25,0.25,0.25,0.25
1620,0.200267023,0.224299065,0.37694704,0.198486871,0.273104265,0.182464455,0.174763033,0.369668246,0.25,0.25,0.25,0.25
1621,0.303126416,0.136837336,0.397825102,0.162211146,0.073770492,0.197540984,0.414754098,0.313934426,0.25,0.25,0.25,0.25
1622,0.041222459,0.385927505,0.545842217,0.027007818,0.292662116,0.427474403,0.17662116,0.103242321,0.25,0.25,0.25,0.25
1623,0.00296077,0.247964471,0.278312361,0.470762398,0.077198567,0.343016315,0.227616395,0.352168723,0.25,0.25,0.25,0.25
1624,0.045848823,0.230483271,0.208798017,0.514869888,0.101661392,0.342563291,0.285205696,0.27056962,0.25,0.25,0.25,0.25
1625,0.254422915,0.365627633,0.366891323,0.01305813,0.022121669,0.282051282,0.37456008,0.321266968,0.25,0.25,0.25,0.25
1626,0.170430108,0.190322581,0.25483871,0.384408602,0.241362991,0.334595362,0.321817321,0.102224326,0.25,0.25,0.25,0.25
1627,0.16498994,0.311871227,0.314889336,0.208249497,0.023021583,0.178417266,0.394244604,0.404316547,0.25,0.25,0.25,0.25
1628,0.436285097,0.142548596,0.023758099,0.397408207,0.333766234,0.022943723,0.306926407,0.336363636,0.25,0.25,0.25,0.25
1629,0.098265896,0.462427746,0.311560694,0.127745665,0.552779513,0.171143036,0.124297314,0.151780137,0.25,0.25,0.25,0.25
1630,0.195652174,0.406911929,0.011148272,0.386287625,0.17746114,0.094559585,0.494170984,0.23380829,0.25,0.25,0.25,0.25
1631,0.005644403,0.401693321,0.171683913,0.420978363,0.305827308,0.054444917,0.318587835,0.32113994,0.25,0.25,0.25,0.25
1632,0.245338567,0.34592738,0.114327772,0.294406281,0.303382664,0.413319239,0.209302326,0.073995772,0.25,0.25,0.25,0.25
1633,0.349527665,0.129554656,0.384615385,0.136302294,0.02757502,0.172749392,0.105433901,0.694241687,0.25,0.25,0.25,0.25
1634,0.248527049,0.017675415,0.40546331,0.328334226,0.254957507,0.491784703,0.106515581,0.14674221,0.25,0.25,0.25,0.25
1635,0.154169587,0.491240364,0.194814296,0.159775753,0.356907895,0.310855263,0.258634868,0.073601974,0.25,0.25,0.25,0.25
1636,0.1535,0.1985,0.207,0.441,0.349716446,0.546943919,0.00063012,0.102709515,0.25,0.25,0.25,0.25
1637,0.375878853,0.113574905,0.175770687,0.334775554,0.332020997,0.482939633,0.156824147,0.028215223,0.25,0.25,0.25,0.25
1638,0.118174409,0.177669112,0.554197229,0.14995925,0.150114416,0.210526316,0.287414188,0.35194508,0.25,0.25,0.25,0.25
1639,0.430769231,0.096703297,0.382417582,0.09010989,0.25848564,0.351174935,0.281114012,0.109225413,0.25,0.25,0.25,0.25
1640,0.05260181,0.414027149,0.292986425,0.240384615,0.249187432,0.425785482,0.109425785,0.2156013,0.25,0.25,0.25,0.25
1641,0.322110553,0.074371859,0.328140704,0.275376884,0.196190476,0.307301587,0.087619048,0.408888889,0.25,0.25,0.25,0.25
1642,0.042910448,0.049129353,0.52300995,0.384950249,0.290745291,0.000819001,0.240786241,0.467649468,0.25,0.25,0.25,0.25
1643,0.29638139,0.154508903,0.17863297,0.370476738,0.122377622,0.382867133,0.309440559,0.185314685,0.25,0.25,0.25,0.25
1644,0.376654633,0.196149218,0.35198556,0.07521059,0.15855181,0.525593009,0.076154806,0.239700375,0.25,0.25,0.25,0.25
1645,0.432937182,0.027730617,0.151669496,0.387662705,0.360824742,0.206185567,0.171821306,0.261168385,0.25,0.25,0.25,0.25
1646,0.265890779,0.096687556,0.037600716,0.599820949,0.319169027,0.045325779,0.403210576,0.232294618,0.25,0.25,0.25,0.25
1647,0.214070352,0.316582915,0.008040201,0.461306533,0.245450869,0.190861302,0.325111201,0.238576628,0.25,0.25,0.25,0.25
1648,0.314692982,0.056469298,0.391447368,0.237390351,0.121348315,0.498127341,0.14906367,0.231460674,0.25,0.25,0.25,0.25
1649,0.205607477,0.004672897,0.459946595,0.329773031,0.143478261,0.230434783,0.043478261,0.582608696,0.25,0.25,0.25,0.25
1650,0.295975548,0.027508915,0.437595517,0.23892002,0.273828331,0.403370195,0.201685097,0.121116377,0.25,0.25,0.25,0.25
1651,0.181520315,0.23525557,0.280471822,0.302752294,0.40897598,0.396965866,0.170670038,0.023388116,0.25,0.25,0.25,0.25
1652,0.020334928,0.16507177,0.522129187,0.292464115,0.34939759,0.032974001,0.488268865,0.129359543,0.25,0.25,0.25,0.25
1653,0.515595162,0.148313176,0.185232336,0.150859325,0.290450272,0.341909946,0.227610094,0.140029688,0.25,0.25,0.25,0.25
1654,0.496119403,0.425074627,0.065074627,0.013731343,0.182083333,0.364166667,0.21375,0.24,0.25,0.25,0.25,0.25
1655,0.152554234,0.400279916,0.396081176,0.051084675,0.584647019,0.069225497,0.31459904,0.031528444,0.25,0.25,0.25,0.25
1656,0.401713255,0.268259693,0.257889991,0.07213706,0.602999211,0.029992107,0.321231255,0.045777427,0.25,0.25,0.25,0.25
1657,0.221268164,0.295244386,0.386393659,0.097093791,0.281098546,0.235864297,0.458804523,0.024232633,0.25,0.25,0.25,0.25
1658,0.233821445,0.110061408,0.342465753,0.313651393,0.390617743,0.320018579,0.017649791,0.271713888,0.25,0.25,0.25,0.25
1659,0.158918005,0.375316991,0.130177515,0.335587489,0.212894249,0.141929499,0.311688312,0.333487941,0.25,0.25,0.25,0.25
1660,0.042983565,0.353982301,0.524652339,0.078381795,0.12542604,0.025903204,0.601908657,0.2467621,0.25,0.25,0.25,0.25
1661,0.050818746,0.439299831,0.247882552,0.261998871,0.353603604,0.374774775,0.11981982,0.151801802,0.25,0.25,0.25,0.25
1662,0.42832618,0.089270386,0.431759657,0.050643777,0.040181956,0.137225171,0.652009098,0.170583776,0.25,0.25,0.25,0.25
1663,0.089912281,0.128289474,0.434210526,0.347587719,0.286347161,0.283930729,0.098670963,0.331051148,0.25,0.25,0.25,0.25
1664,0.37056318,0.06814955,0.145764316,0.415522953,0.145970938,0.252311757,0.094451783,0.507265522,0.25,0.25,0.25,0.25
1665,0.352608696,0.22826087,0.135652174,0.283478261,0.272585183,0.257893092,0.248515161,0.221006565,0.25,0.25,0.25,0.25
1666,0.064638783,0.034220532,0.740494297,0.160646388,0.051158301,0.391891892,0.386100386,0.170849421,0.25,0.25,0.25,0.25
1667,0.146341463,0.221388368,0.265478424,0.366791745,0.464944649,0.124723247,0.402214022,0.008118081,0.25,0.25,0.25,0.25
1668,0.339397742,0.3902133,0.269761606,0.000627353,0.28812343,0.271977036,0.148905633,0.2909939,0.25,0.25,0.25,0.25
1669,0.229734778,0.313410534,0.149047441,0.307807247,0.413592233,0.507443366,0.046601942,0.03236246,0.25,0.25,0.25,0.25
1670,0.352282901,0.140107431,0.382721576,0.124888093,0.353612167,0.211406844,0.119391635,0.315589354,0.25,0.25,0.25,0.25
1671,0.626482213,0.035573123,0.312252964,0.0256917,0.190860215,0.198924731,0.069892473,0.540322581,0.25,0.25,0.25,0.25
1672,0.447166922,0.290964778,0.243491577,0.018376723,0.310132576,0.131155303,0.293560606,0.265151515,0.25,0.25,0.25,0.25
1673,0.015239478,0.366473149,0.429608128,0.188679245,0.410837438,0.14679803,0.200985222,0.24137931,0.25,0.25,0.25,0.25
1674,0.398708162,0.216676453,0.050499119,0.334116265,0.095931998,0.296296296,0.486945962,0.120825744,0.25,0.25,0.25,0.25
1675,0.018888289,0.31138694,0.478683216,0.191041554,0.078431373,0.347781218,0.463364293,0.110423117,0.25,0.25,0.25,0.25
1676,0.381898455,0.407284768,0.080573951,0.130242826,0.533052885,0.319110577,0.001802885,0.146033654,0.25,0.25,0.25,0.25
1677,0.215039578,0.36939314,0.30474934,0.110817942,0.068087626,0.183540557,0.465364121,0.283007697,0.25,0.25,0.25,0.25
1678,0.378837361,0.378837361,0.199869366,0.042455911,0.532209512,0.002408188,0.250451535,0.214930765,0.25,0.25,0.25,0.25
1679,0.516954575,0.298144594,0.124120282,0.06078055,0.645914397,0.156614786,0.098249027,0.09922179,0.25,0.25,0.25,0.25
1680,0.231961259,0.327845036,0.239225182,0.200968523,0.1250734,0.526130358,0.08749266,0.261303582,0.25,0.25,0.25,0.25
1681,0.354603464,0.266180492,0.143117593,0.23609845,0.123556582,0.165704388,0.191685912,0.519053118,0.25,0.25,0.25,0.25
1682,0.231168831,0.32393321,0.248237477,0.196660482,0.031125828,0.357615894,0.144370861,0.466887417,0.25,0.25,0.25,0.25
1683,0.03322884,0.140438871,0.371786834,0.454545455,0.226337449,0.258802012,0.24691358,0.267946959,0.25,0.25,0.25,0.25
1684,0.205996669,0.343697946,0.269294836,0.18101055,0.165527344,0.081542969,0.423339844,0.329589844,0.25,0.25,0.25,0.25
1685,0.216255443,0.255442671,0.13836478,0.389937107,0.421639981,0.19990296,0.208636584,0.169820475,0.25,0.25,0.25,0.25
1686,0.315972222,0.040178571,0.261904762,0.381944444,0.336021505,0.220430108,0.358064516,0.085483871,0.25,0.25,0.25,0.25
1687,0.293518519,0.416666667,0.255555556,0.034259259,0.281954887,0.144110276,0.357978279,0.215956558,0.25,0.25,0.25,0.25
1688,0.411039657,0.263129689,0.144158628,0.181672026,0.141656663,0.261104442,0.134453782,0.462785114,0.25,0.25,0.25,0.25
1689,0.071154899,0.426382047,0.379310345,0.123152709,0.056875,0.3375,0.22125,0.384375,0.25,0.25,0.25,0.25
1690,0.399152542,0.024576271,0.033898305,0.542372881,0.157285429,0.330139721,0.333333333,0.179241517,0.25,0.25,0.25,0.25
1691,0.184300341,0.292150171,0.294539249,0.229010239,0.179372197,0.347737464,0.279249898,0.19364044,0.25,0.25,0.25,0.25
1692,0.457879656,0.132378223,0.208022923,0.201719198,0.380787037,0.038773148,0.508101852,0.072337963,0.25,0.25,0.25,0.25
1693,0.363398693,0.130065359,0.440522876,0.066013072,0.065992866,0.497621879,0.14863258,0.287752675,0.25,0.25,0.25,0.25
1694,0.082784572,0.325023518,0.19943556,0.39275635,0.133043478,0.261304348,0.230869565,0.374782609,0.25,0.25,0.25,0.25
1695,0.401214386,0.315740308,0.081270434,0.201774872,0.082889284,0.313203079,0.111308467,0.492599171,0.25,0.25,0.25,0.25
1696,0.131355932,0.389300847,0.014830508,0.464512712,0.133517495,0.355432781,0.189686924,0.321362799,0.25,0.25,0.25,0.25
1697,0.304406475,0.076438849,0.236061151,0.383093525,0.286375321,0.115167095,0.209254499,0.389203085,0.25,0.25,0.25,0.25
1698,0.291286307,0.341493776,0.321161826,0.046058091,0.473565804,0.070866142,0.255343082,0.200224972,0.25,0.25,0.25,0.25
1699,0.583408476,0.013525699,0.192966637,0.210099188,0.183984747,0.048141087,0.428503337,0.339370829,0.25,0.25,0.25,0.25
1700,0.082655827,0.277777778,0.315266486,0.32429991,0.019064125,0.013864818,0.20797227,0.759098787,0.25,0.25,0.25,0.25
1701,0.451528953,0.159401431,0.210149642,0.178919974,0.333931777,0.231597846,0.321364452,0.113105925,0.25,0.25,0.25,0.25
1702,0.235375086,0.540261528,0.021335169,0.203028217,0.224611162,0.185269899,0.221408966,0.368709973,0.25,0.25,0.25,0.25
1703,0.475095785,0.130268199,0.246852764,0.147783251,0.070063694,0.12611465,0.038216561,0.765605096,0.25,0.25,0.25,0.25
1704,0.211526671,0.333537707,0.166155733,0.28877989,0.383098592,0.01056338,0.173943662,0.432394366,0.25,0.25,0.25,0.25
1705,0.307755102,0.352244898,0.267346939,0.072653061,0.063953488,0.216777409,0.396179402,0.323089701,0.25,0.25,0.25,0.25
1706,0.151493599,0.488620199,0.155761024,0.204125178,0.240384615,0.102884615,0.225961538,0.430769231,0.25,0.25,0.25,0.25
1707,0.014646054,0.288039056,0.270138324,0.427176566,0.075791855,0.200791855,0.428167421,0.295248869,0.25,0.25,0.25,0.25
1708,0.314923189,0.220555962,0.233723482,0.230797366,0.354264783,0.018838305,0.262166405,0.364730508,0.25,0.25,0.25,0.25
1709,0.075441413,0.253611557,0.312199037,0.358747994,0.359021689,0.191508999,0.246885095,0.202584218,0.25,0.25,0.25,0.25
1710,0.196548418,0.110258869,0.284755513,0.4084372,0.042657916,0.075471698,0.515996719,0.365873667,0.25,0.25,0.25,0.25
1711,0.239004887,0.291426033,0.335850733,0.133718347,0.157540017,0.240101095,0.304970514,0.297388374,0.25,0.25,0.25,0.25
1712,0.248444232,0.353757779,0.269985639,0.12781235,0.265227021,0.276301218,0.189368771,0.26910299,0.25,0.25,0.25,0.25
1713,0.218502739,0.374315277,0.139379184,0.2678028,0.23036223,0.327228327,0.145299145,0.297110297,0.25,0.25,0.25,0.25
